日期,标题,发文机关,机关层级,主题分类,发文字号,所属公报号码,影响行业,情感倾向,情感置信度
2024/9/24,国家金融监督管理总局关于做好续贷工作 提高小微企业金融服务水平的通知,金融监管总局,国务院部门,财政、金融、审计&银行,金规〔2024〕13号,,消费,正面,0.85
2024/9/24,国家金融监督管理总局关于做好续贷工作 提高小微企业金融服务水平的通知,金融监管总局,国务院部门,财政、金融、审计&银行,金规〔2024〕13号,,房地产,正面,0.75
2024/9/24,国家金融监督管理总局关于做好续贷工作 提高小微企业金融服务水平的通知,金融监管总局,国务院部门,财政、金融、审计&银行,金规〔2024〕13号,,电动车新能源,正面,0.75
2024/9/24,国家金融监督管理总局关于做好续贷工作 提高小微企业金融服务水平的通知,金融监管总局,国务院部门,财政、金融、审计&银行,金规〔2024〕13号,,高端装备,正面,0.75
2024/9/24,国家金融监督管理总局关于做好续贷工作 提高小微企业金融服务水平的通知,金融监管总局,国务院部门,财政、金融、审计&银行,金规〔2024〕13号,,旅游,正面,0.75
2024/9/24,国家金融监督管理总局关于做好续贷工作 提高小微企业金融服务水平的通知,金融监管总局,国务院部门,财政、金融、审计&银行,金规〔2024〕13号,,半导体与信息技术,正面,0.75
2024/9/10,国家金融监督管理总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,金融监管总局,国务院部门,财政、金融、审计&其他,,,化工,中性,0.7
2024/9/10,国家金融监督管理总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,金融监管总局,国务院部门,财政、金融、审计&其他,,,传统能源,中性,0.7
2024/9/10,国家金融监督管理总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,金融监管总局,国务院部门,财政、金融、审计&其他,,,金融,正面,0.75
2024/9/10,国家金融监督管理总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,金融监管总局,国务院部门,财政、金融、审计&其他,,,医药,中性,0.7
2024/9/10,国家金融监督管理总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,金融监管总局,国务院部门,财政、金融、审计&其他,,,消费,正面,0.75
2024/9/10,国家金融监督管理总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,金融监管总局,国务院部门,财政、金融、审计&其他,,,房地产,中性,0.75
2024/9/10,国家金融监督管理总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,金融监管总局,国务院部门,财政、金融、审计&其他,,,电动车新能源,中性,0.7
2024/9/10,国家金融监督管理总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,金融监管总局,国务院部门,财政、金融、审计&其他,,,高端装备,中性,0.7
2024/9/10,国家金融监督管理总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,金融监管总局,国务院部门,财政、金融、审计&其他,,,旅游,中性,0.7
2024/9/10,国家金融监督管理总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,金融监管总局,国务院部门,财政、金融、审计&其他,,,半导体与信息技术,中性,0.7
2024/9/10,国家金融监督管理总局办公厅关于促进非银行金融机构支持大规模设备更新和消费品以旧换新行动的通知,金融监管总局办公厅,国务院部门,商贸、海关、旅游&国内贸易（含供销）,金办发〔2024〕96号,,化工,正面,0.85
2024/9/10,国家金融监督管理总局办公厅关于促进非银行金融机构支持大规模设备更新和消费品以旧换新行动的通知,金融监管总局办公厅,国务院部门,商贸、海关、旅游&国内贸易（含供销）,金办发〔2024〕96号,,传统能源,中性,0.75
2024/9/10,国家金融监督管理总局办公厅关于促进非银行金融机构支持大规模设备更新和消费品以旧换新行动的通知,金融监管总局办公厅,国务院部门,商贸、海关、旅游&国内贸易（含供销）,金办发〔2024〕96号,,金融,正面,0.85
2024/9/10,国家金融监督管理总局办公厅关于促进非银行金融机构支持大规模设备更新和消费品以旧换新行动的通知,金融监管总局办公厅,国务院部门,商贸、海关、旅游&国内贸易（含供销）,金办发〔2024〕96号,,医药,正面,0.85
2024/9/10,国家金融监督管理总局办公厅关于促进非银行金融机构支持大规模设备更新和消费品以旧换新行动的通知,金融监管总局办公厅,国务院部门,商贸、海关、旅游&国内贸易（含供销）,金办发〔2024〕96号,,消费,正面,0.85
2024/9/10,国家金融监督管理总局办公厅关于促进非银行金融机构支持大规模设备更新和消费品以旧换新行动的通知,金融监管总局办公厅,国务院部门,商贸、海关、旅游&国内贸易（含供销）,金办发〔2024〕96号,,房地产,中性,0.7
2024/9/10,国家金融监督管理总局办公厅关于促进非银行金融机构支持大规模设备更新和消费品以旧换新行动的通知,金融监管总局办公厅,国务院部门,商贸、海关、旅游&国内贸易（含供销）,金办发〔2024〕96号,,电动车新能源,正面,0.85
2024/9/10,国家金融监督管理总局办公厅关于促进非银行金融机构支持大规模设备更新和消费品以旧换新行动的通知,金融监管总局办公厅,国务院部门,商贸、海关、旅游&国内贸易（含供销）,金办发〔2024〕96号,,高端装备,正面,0.85
2024/9/10,国家金融监督管理总局办公厅关于促进非银行金融机构支持大规模设备更新和消费品以旧换新行动的通知,金融监管总局办公厅,国务院部门,商贸、海关、旅游&国内贸易（含供销）,金办发〔2024〕96号,,旅游,正面,0.85
2024/9/10,国家金融监督管理总局办公厅关于促进非银行金融机构支持大规模设备更新和消费品以旧换新行动的通知,金融监管总局办公厅,国务院部门,商贸、海关、旅游&国内贸易（含供销）,金办发〔2024〕96号,,半导体与信息技术,正面,0.85
2024/9/14,国家金融监督管理总局办公厅关于做好金融资产投资公司股权投资扩大试点工作的通知,金融监督管理总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕100号,,化工,正面,0.75
2024/9/14,国家金融监督管理总局办公厅关于做好金融资产投资公司股权投资扩大试点工作的通知,金融监督管理总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕100号,,传统能源,负面,0.85
2024/9/14,国家金融监督管理总局办公厅关于做好金融资产投资公司股权投资扩大试点工作的通知,金融监督管理总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕100号,,金融,正面,0.85
2024/9/14,国家金融监督管理总局办公厅关于做好金融资产投资公司股权投资扩大试点工作的通知,金融监督管理总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕100号,,医药,正面,0.85
2024/9/14,国家金融监督管理总局办公厅关于做好金融资产投资公司股权投资扩大试点工作的通知,金融监督管理总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕100号,,消费,正面,0.85
2024/9/14,国家金融监督管理总局办公厅关于做好金融资产投资公司股权投资扩大试点工作的通知,金融监督管理总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕100号,,房地产,正面,0.75
2024/9/14,国家金融监督管理总局办公厅关于做好金融资产投资公司股权投资扩大试点工作的通知,金融监督管理总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕100号,,电动车新能源,正面,0.85
2024/9/14,国家金融监督管理总局办公厅关于做好金融资产投资公司股权投资扩大试点工作的通知,金融监督管理总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕100号,,高端装备,正面,0.85
2024/9/14,国家金融监督管理总局办公厅关于做好金融资产投资公司股权投资扩大试点工作的通知,金融监督管理总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕100号,,旅游,正面,0.8
2024/9/14,国家金融监督管理总局办公厅关于做好金融资产投资公司股权投资扩大试点工作的通知,金融监督管理总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕100号,,半导体与信息技术,正面,0.85
2024/9/12,国家金融监督管理总局办公厅关于加强银行业保险业移动互联网应用程序管理的通知,金融监管总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕99号,,化工,中性,0.7
2024/9/12,国家金融监督管理总局办公厅关于加强银行业保险业移动互联网应用程序管理的通知,金融监管总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕99号,,传统能源,中性,0.75
2024/9/12,国家金融监督管理总局办公厅关于加强银行业保险业移动互联网应用程序管理的通知,金融监管总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕99号,,金融,正面,0.75
2024/9/12,国家金融监督管理总局办公厅关于加强银行业保险业移动互联网应用程序管理的通知,金融监管总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕99号,,医药,中性,0.75
2024/9/12,国家金融监督管理总局办公厅关于加强银行业保险业移动互联网应用程序管理的通知,金融监管总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕99号,,消费,正面,0.75
2024/9/12,国家金融监督管理总局办公厅关于加强银行业保险业移动互联网应用程序管理的通知,金融监管总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕99号,,房地产,中性,0.75
2024/9/12,国家金融监督管理总局办公厅关于加强银行业保险业移动互联网应用程序管理的通知,金融监管总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕99号,,电动车新能源,中性,0.7
2024/9/12,国家金融监督管理总局办公厅关于加强银行业保险业移动互联网应用程序管理的通知,金融监管总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕99号,,高端装备,中性,0.7
2024/9/12,国家金融监督管理总局办公厅关于加强银行业保险业移动互联网应用程序管理的通知,金融监管总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕99号,,旅游,中性,0.75
2024/9/12,国家金融监督管理总局办公厅关于加强银行业保险业移动互联网应用程序管理的通知,金融监管总局办公厅,国务院部门,财政、金融、审计&其他,金办发〔2024〕99号,,半导体与信息技术,中性,0.7
2024/9/24,国家金融监督管理总局办公厅关于扩大金融资产投资公司股权投资试点范围的通知,金融监督管理总局办公厅,国务院部门,财政、金融、审计&其他,金办便函〔2024〕1210号,,化工,正面,0.75
